小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
金鹏小区,(城关区雁滩高新区)张苏滩537号,9572,板楼,0.5至1.2元/平米/月,暂无信息,兰州天正房地产开发有限公司,4栋,312户
金鑫小区,(城关区二热)嘉峪关东路413-447号,9352,板楼,0.3元/平米/月,兰州银安物业管理有限公司,北京三环尚城置业有限公司,4栋,282户
九州合作新村一区,(城关区九州)九州中路364-608号,8339,塔楼/板楼,0.45至5.6元/平米/月,兰州良安物业有限公司,兰州润泽置地有限公司,13栋,933户
教育局家属院（下西园）,(七里河区建工局)下西园65-71号,9421,塔楼,0.3元/平米/月,齐建物业,单位自建,1栋,81户
金新花园小区,(城关区万达大润发)雁滩路3808-3822号,9528,板楼,0.45元/平米/月,金伦物业,金辉地产,1栋,210户
宏泰嘉园,(七里河区西站)西津西路261-263号,9434,塔板结合,1.7元/平米/月,甘肃宏运房地产开发有限公司,宏泰集团,1栋,445户
长江花园,"(城关区九州)九州大道289号, 九州大道289附1号-289附37号",8743,板楼/塔板结合,0.8至1.3元/平米/月,兰州易居物业管理有限公司,龙泉物业物业管理有限责任公司,12栋,1010户
世纪新村B区,(城关区东部)雁儿湾路59-105号,9673,板楼,0.45至1.4元/平米/月,兰州东立物业管理公司,兰州东航房地产开发有限公司,6栋,550户
华兴小区,(城关区九州)上徐家湾,8993,塔楼/板楼,0.3至0.5元/平米/月,兰州建投物业管理有限公司, 大理耀鹏房地产开发有限责任公司,12栋,590户
机车厂四区,"(七里河区晏家坪)晏家坪北路226-246号, 晏家坪北路258-392号",9665,塔楼/板楼/塔板结合,0.2至0.5元/平米/月,兰州通恒物业管理有限责任公司,山西平遥汇丰机车有限公司房地产开发分公司,22栋,1565户
约克郡一号院,(城关区碧桂园)青石路1228号-1244号,9492,塔楼/板楼/塔板结合,1.73元/平米/月,广东碧桂园物业服务股份有限公司兰州分公司,碧桂园,8栋,367户
合作新村二区,(城关区九州)九州中路796-854号,8803,板楼/塔板结合,0.6至1.7元/平米/月,兰州民安物业管理有限公司, 重庆汇东房地产开发有限公司,10栋,1214户
人民武装部,(城关区万达大润发)南河路2780-2790号,9056,塔板结合,0.5元/平米/月,兰州居安物业有限公司,兰州亚太西部置业有限公司,1栋,212户
化工街小区西区,"(西固区西固城)西固西路108-222号, 西固西路230-472号",8478,塔楼/板楼,0.25至5元/平米/月,暂无信息,兰州兰石房地产开发有限公司,36栋,2533户
西固名苑,(西固区西固城)西固东路411-435号,8969,塔楼/板楼,0.3至0.5元/平米/月,兰州三佳物业管理有限责任公司,兰州家铭房地产置业有限责任公司,5栋,344户
晏北人家,(七里河区晏家坪)晏家坪北路42-102号,8917,板楼,0.2至0.42元/平米/月,金轮物业,上海雁炜置业有限公司,9栋,826户
矿机厂家属院,"(七里河区上西园)林家庄342-348号, 林家庄372-374号, 林家庄397-410号, 林家庄421-432号",8224,板楼/塔板结合/平房,0.3元/平米/月,暂无信息,众开集团,11栋,538户
北站小区,(西固区西固城)西固中路1196号,8621,塔楼/板楼/塔板结合,0.4至0.8元/平米/月,暂无信息,暂无信息,22栋,1436户
金西小区,(安宁区刘家堡)安宁西路485-513号,7823,未知类型,暂无信息,无物业管理服务,无,3栋,236户
啤酒厂家属院,"(七里河区晏家坪)晏家坪北路2-26号, 晏家坪北路36-40号",9127,板楼,0.2至0.5元/平米/月,兰州市国资委物业管理有限公司,无开发商,4栋,181户
兰州胶鞋厂轻机厂家属院,(七里河区晏家坪)龚家湾路58号,8569,塔板结合,0.3元/平米/月,暂无信息,三河东胜房地产开发有限公司,1栋,72户
金江小区,(七里河区晏家坪)龚家湾路45-59号,8320,板楼,5元/平米/月,金伦物业,重庆金江联房地产开发有限公司,2栋,152户
兰州热水瓶厂家属院,"(七里河区晏家坪)武山路129号, 武山路133-145号, 武山路151号, 武山路155号, 武山路159号, 武山路163号, 武山路171-181号, 武山路230-236号, 民乐路135-139号",9414,板楼,0.2至0.3元/平米/月,齐建物业,上海通兰置业有限公司,8栋,359户
欣德小区,(七里河区晏家坪)龚家坪南路30-50号,9036,板楼,0.7元/平米/月,晨工物业,青岛欣德远景置业有限公司,4栋,280户
东方服装厂家属院,(七里河区晏家坪)建西东路319-327号,8973,板楼,0.45元/平米/月,暂无信息,暂无信息,1栋,120户
604家属院,"(七里河区晏家坪)武山路271-305号, 龚家湾路88-134号",9213,塔楼/板楼/塔板结合/平房,0.3至3元/平米/月,甘肃力展物业有限公司,第六建筑公司,10栋,1321户
军安小区,(城关区万达大润发)雁滩路3642-3668号,9660,板楼/塔板结合,0.4至1.7元/平米/月,甘肃民航物业有限公司,甘肃天安置业有限公司,6栋,187户
华泰小区,(安宁区幸福巷)洄水湾13附1-13附13号,9076,板楼,1.3元/平米/月,无物业管理服务,无,5栋,479户
文丰小区,(安宁区安宁庭院)幸福巷8-18号,8883,板楼,0.5元/平米/月,无物业管理服务,无,1栋,144户
中兴小区,"(安宁区兰炼十字)福兴路38-44,福兴路72-74,福兴路80-128",10109,板楼,0.3至1.5元/平米/月,甘肃中兴物业管理有限公司,中兴地产,10栋,1102户
省邮政机械厂家属院,(七里河区晏家坪)晏家坪北路37-57号,8918,板楼,0.25至0.35元/平米/月,兰州市国资委物业管理有限公司,轻工机械厂,4栋,214户
火电公司家属院（北区）,(城关区五泉广场)和平新村80-124号,8612,板楼/塔板结合,0.2至0.5元/平米/月,兰州安达物业管理有限公司,兰州民百置业有限公司,10栋,538户
北方住宅区,"(城关区二热)焦家湾南路107-247号, 焦家湾南路247附1-附9号",9238,塔楼/板楼,0.3至5元/平米/月,兰州安达物业管理有限公司,中康公司,20栋,1049户
绿化所小区,(安宁区交大)安宁西区79-89号,9484,板楼,0.5元/平米/月,无物业管理服务,无开发商,2栋,114户
晏家坪一村,"(七里河区晏家坪)晏家坪一村384-398号, 晏家坪一村403-447号, 晏家坪一村457-467号",8642,板楼/塔板结合,0.3至3元/平米/月,暂无信息,暂无信息,12栋,636户
二建小区,"(七里河区晏家坪)晏家坪五村22-48号, 晏家坪五村52-62号, 晏家坪五村69-83号",8526,板楼/塔板结合,0.2至0.5元/平米/月,暂无信息,暂无信息,14栋,1102户
兰州国资物业第二十二佳园,(七里河区晏家坪)兰工坪南街268-284号,9205,板楼,1.2元/平米/月,兰州市国资委物业管理有限公司,甘肃建投建设有限公司,8栋,1450户
铁路家属院北区,"(七里河区上西园)林家庄101-105号, 林家庄134-156号",9222,板楼,0.8至2.5元/平米/月,兰州金轮物业管理有限责任公司,暂无信息,4栋,252户
兰工坪2号住宅小区,(七里河区晏家坪)兰工坪南街286-298号,9805,板楼/塔板结合,0.35至1.2元/平米/月,兰州易居物业管理有限公司,红书房建,7栋,560户
华坪小区,(七里河区五泉广场)华林路974-982号,9184,塔楼/板楼,0.6元/平米/月,兰州田园物业有限公司,兰州永通房屋开发有限公司,2栋,321户
锦绣花园,(七里河区秀川)秀川新村27-38号,9447,板楼,0.6元/平米/月,暂无信息,暂无信息,7栋,322户
龙康小区,(七里河区建工局)小西湖东街238-250号,9296,板楼,0.5元/平米/月,齐建物业,众开集团,1栋,120户
兰州铁路技师学院家属院,"(七里河区西站)西津西路513-517号, 西津西路713-723号",9548,未知类型,暂无信息,暂无信息,暂无信息,2栋,119户
兰州市肉联厂西家属院,(七里河区郑家庄)穴崖子东街3-19号,9603,板楼,0.2至0.6元/平米/月,兰州东立物业管理公司,大连新都会置业有限公司,5栋,276户
滨河丽舍,(城关区十里店)北滨河中路1180-1188号,8805,板楼,0.8元/平米/月,无物业管理服务,无,1栋,87户
长江小区,"(城关区黄河北)九州大道27-49号, 西李家湾257-281号",9314,板楼/塔板结合,0.5至1.5元/平米/月,融创物业服务集团有限公司兰州分公司, 岳阳天辰置业有限责任公司,6栋,428户
兰州糖果厂家属院,(城关区黄河北)安乐村34-40号,8900,板楼,暂无信息,兰州中盛物业管理有限公司,中元地产,1栋,104户
兰州城投五一馨苑2区,(城关区大沙坪)五一山新村96-108号,8560,板楼,1.5元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,7栋,1943户
公交公司家属院（大沙坪）,(城关区大沙坪)大沙坪459-479号,8969,板楼,1元/平米/月,兰州恒源物业物业服务有限公司,公交四公司职工福利房,3栋,198户
蘭州工業學院家属楼,(七里河区晏家坪)龚家坪北路6-58号,9427,塔楼/板楼/塔板结合,0.42至3元/平米/月,兰州田园物业有限公司,兰州友信置业有限公司,11栋,569户
甘肃一建家属楼,(七里河区晏家坪)晏家坪四村1-4号,8801,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
兰海小区（西区）,"(七里河区建工局)柏树巷277-289号, 柏树巷296-300号, 柏树巷331-337号",9703,板楼/塔板结合,0.48至0.6元/平米/月,暂无信息,兰海集团有限公司,6栋,368户
兰州文科职业学校家属楼,(七里河区建工局)西津东路442-448号,9575,板楼,0.4元/平米/月,暂无信息,暂无信息,2栋,69户
立达青年郡,(安宁区沙井驿街道)沙井驿街道立达青年郡,8475,板楼,1.5至1.7元/平米/月,兰州顺达物业管理有限公司,无,37栋,1696户
刘家堡街道康居小区,(安宁区刘家堡)建宁西路1990号,8483,板楼,4元/平米/月,暂无信息,"""浙江富园房地产开发有限公司",15栋,1848户
五泉啤酒厂,"(七里河区晏家坪)武威路2-10号, 武威路54-60号, 武威路68号, 武威路76号, 武威路82号",9103,板楼/塔板结合,0.4至0.45元/平米/月,兰州益建物业管理有限责任公司,三亚国嘉房地产开发有限公司,3栋,212户
城南国际小区,(七里河区晏家坪)晏家坪东街114-136号,7829,塔楼/板楼/塔板结合,1至1.5元/平米/月,兰州三环物业管理有限责任公司,杭州城南房地产物业公司,6栋,1840户
绿化所小区,(安宁区交大)安宁西区79-89号,9484,板楼,0.5元/平米/月,无物业管理服务,无开发商,2栋,114户
晏家坪一村,"(七里河区晏家坪)晏家坪一村384-398号, 晏家坪一村403-447号, 晏家坪一村457-467号",8642,板楼/塔板结合,0.3至3元/平米/月,暂无信息,暂无信息,12栋,636户
二建小区,"(七里河区晏家坪)晏家坪五村22-48号, 晏家坪五村52-62号, 晏家坪五村69-83号",8526,板楼/塔板结合,0.2至0.5元/平米/月,暂无信息,暂无信息,14栋,1102户
鸿丽家园,(西固区西固城)孙家庄1-2号,8800,塔板结合,1.4元/平米/月,暂无信息,暂无信息,2栋,416户
西固永盛苑,(西固区西固城)玉门街164-228,9273,板楼,0.5至1.3元/平米/月,甘肃华锐物业管理有限责任公司,兰州永盛房地产开发有限责任公司,8栋,558户
红山雅轩,(城关区火车站)红山根东路511-523号,9286,板楼,1.5至5元/平米/月,金轮物业,铁路局,3栋,698户
建筑学院家属院,(七里河区晏家坪)晏家坪三村201-210号,9378,板楼,暂无信息,兰州建投物业管理有限公司,中国二建投资开发,2栋,150户
柏翠苑,(七里河区建工局)小西湖345号,7977,板楼,暂无信息,暂无信息,暂无信息,1栋,146户
兰州矿产勘查院家属院,(城关区九州)九州大道326-382号,8757,塔楼/板楼,0.5元/平米/月,单位自管物业,开发区建设集团建设开发分公司开发,10栋,600户
龙源小区,(城关区黄河北)北滨河中路774-776号,9700,塔板结合,10元/平米/月,兰州龙林物业管理公司,龙源置业投资有限公司,2栋,196户
兰州民族金街,(七里河区建工局)兰州民族金街,8722,塔板结合,0.8元/平米/月,暂无信息,兰州建投房地产开发有限公司,1栋,324户
中参雅园,(七里河区龚家湾)南环中路3501-3527号,8500,未知类型,暂无信息,兰州嘉禾物业有限公司,甘肃中参房地产开发有限公司,11栋,1977户
城建局开发公司家属院,(西固区西固城)寺儿沟281-291,9219,板楼,1元/平米/月,兰州城建物业有限公司,开发区城建局,3栋,135户
五建清水桥小区,(西固区西固城)西固中路1502-1536号,9226,塔楼/板楼,0.7元/平米/月,兰州兰石物业服务有限公司,兰州兰石房地产开发有限公司,5栋,286户
五建西固小区西区,(西固区西固城)西固巷五建西固小区西区,8754,塔楼/板楼/塔板结合,0.5至0.7元/平米/月,兰州石化物业管理有限公司,暂无信息,21栋,2929户
北站小区,(西固区西固城)西固中路1196号,8621,塔楼/板楼/塔板结合,0.4至0.8元/平米/月,暂无信息,暂无信息,22栋,1436户
金阳大厦,(西固区西固城)西固巷190号,9519,板楼,0.6元/平米/月,暂无信息,北京金阳置业有限公司,1栋,72户
西北合成制药厂家属院,(西固区西固城)西固中路313-353,8123,板楼,0.4至0.5元/平米/月,暂无信息,暂无信息,6栋,306户
晚报社家属院,(城关区大沙坪)大沙坪343-345号,9256,板楼,0.5元/平米/月,单位自管物业,兰州润泽置地有限公司,1栋,60户
红旗制袋厂家属院,(西固区西固城)玉门街红旗制袋厂家属院,9432,板楼,暂无信息,暂无信息,暂无信息,1栋,60户
华远三千院,(皋兰县皋兰西区)华远山隧道华远三千院,7967,板楼/塔板结合,1.5至3元/平米/月,暂无信息,甘肃华远房地产开发有限公司,84栋,3368户
观景嘉苑,(七里河区建工局)柏树巷16-18号,8692,未知类型,暂无信息,暂无信息,暂无信息,1栋,238户
农资局家属院,(西固区西固城)玉门街农资局家属院,9681,塔楼,0.5元/平米/月,暂无信息,暂无信息,1栋,94户
兰通·南苑,(七里河区郑家庄)南湾86-98号,9609,塔楼/板楼,1.5元/平米/月,兰州东立物业管理公司,上海通兰置业有限公司,4栋,908户
学生城住宅,(安宁区安宁科教城)安宁东路391-397号,9165,板楼,1.5元/平米/月,无物业管理服务,兰州永通房屋开发有限公司,1栋,52户
兰州理工大学家属院（兰工坪路/兰工坪南路）,"(七里河区晏家坪)兰工坪路301-375号, 兰工坪南路2号, 兰工坪南路10-178号, 兰工坪南路188号, 兰工坪南路302-382号",9163,板楼,0.8至1.5元/平米/月,兰州市国资委物业管理有限公司,无开发商,51栋,2869户
迪威家园,(西固区西固城)合水路464-482号,8965,板楼,1.7元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,2栋,105户
长风新村,(安宁区安宁高新区)长风新村184-222号,8997,板楼,0.4至0.5元/平米/月,无物业管理服务,无,8栋,502户
兰州二十中家属院,(安宁区安宁高新区)桃林路108-110号,9194,塔板结合,0.5元/平米/月,兰州银安物业管理有限公司,兰考二十一世纪置业有限公司,1栋,36户
火电公司家属院（北区）,(城关区五泉广场)和平新村80-124号,8612,板楼/塔板结合,0.2至0.5元/平米/月,兰州安达物业管理有限公司,兰州民百置业有限公司,10栋,538户
