小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
孟牙巷26号,(章贡区老城区)孟牙巷26号,6741,塔板结合,1元/平米/月,暂无信息,赣州宝义置业有限公司,1栋,30户
上壕塘27号,(章贡区老城区)红环路上壕塘27号,6453,平房,0.5元/平米/月,赣州天保物业管理有限公司,中海地产,1栋,12户
南电安康居小区,(章贡区章江新区)客家大道13号,6347,塔楼,0.5元/平米/月,暂无信息,暂无信息,1栋,35户
赣州市章贡区赣江街道办事处,(章贡区老城区)厚德路65号,6825,平房,1元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,1栋,20户
张家围路18号,(章贡区老城区)张家围路18号,6262,板楼,暂无信息,暂无信息,暂无信息,1栋,14户
东胜山路56号,(章贡区老城区)东胜山路56号,6229,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
钓鱼台10号,(章贡区老城区)钓鱼台10号,6715,塔楼,3元/平米/月,暂无信息,四金房产,4栋,73户
丽璟花园,(赣县区赣县区)站前大道99号,5874,平房,30元/平米/月,暂无信息,赣州航城置业有限公司,8栋,484户
文清路44号,(章贡区老城区)文清路44号,6216,平房,暂无信息,暂无信息,暂无信息,1栋,36户
文清路46号,(章贡区老城区)文清路46号,6192,塔板结合,0.5元/平米/月,无物业管理服务, 重庆汇东房地产开发有限公司,2栋,21户
开发小区,(章贡区蓉江新区)南贸南路开发小区,6431,板楼,30元/平米/月,赣州恒瑞置业有限公司,江西华夏置业有限公司,2栋,148户
博大新城,(信丰县信丰县)迎宾大道博大新城,6467,塔板结合,1.8元/平米/月,暂无信息,南京博大置业有限公司,10栋,586户
城市家园(南康区),(南康区南康区)文化路23号,6220,板楼/平房,1至1.1元/平米/月,暂无信息,暂无信息,4栋,243户
桃江御景B区,(信丰县信丰县)沿江南路桃江御景B区,当前网页找不到元素（价格）,塔板结合,1.2元/平米/月,暂无信息,赣州宝义置业有限公司,6栋,867户
文明大道134号巷,(章贡区老城区)文明大道134号巷,6124,板楼,暂无信息,暂无信息,河南中中置业集团有限公司,2栋,19户
张家围48号巷,(章贡区老城区)张家围48号巷,6479,塔楼,2.3元/平米/月,暂无信息,赣州航城置业有限公司,3栋,115户
大公路30号,(章贡区老城区)大公路30号,6279,未知类型,暂无信息,暂无信息,暂无信息,1栋,37户
八一四大道89号,(章贡区站北区)八一四大道89号,6739,塔楼,20元/平米/月,金碧物业,碧桂园,1栋,24户
文明大道10号,(章贡区老城区)文明大道10号,6653,板楼,1.5元/平米/月,彩生活物业有限公司,赣州航城置业有限公司,1栋,30户
张家围路17号,(章贡区老城区)张家围路17号,7216,塔板结合/平房,暂无信息,暂无信息,暂无信息,5栋,60户
赣南地质调查大队宿舍小区,(章贡区老城区)营角上路赣南地质调查大队宿舍小区,6645,平房,1元/平米/月,暂无信息,中海地产,4栋,112户
中山路37号,(章贡区老城区)中山路37号,6011,平房,1元/平米/月,暂无信息,河南中中置业集团有限公司,1栋,112户
蓝田花园,(南康区南康区)芙蓉大道52-30号,6130,塔板结合,1元/平米/月,燕兴物业,赣州航城置业有限公司,7栋,386户
小华兴街18号,(章贡区老城区)小华兴街18号,5954,平房,暂无信息,暂无信息,赣州华利房地产开发有限公司,3栋,162户
金龙花苑,(章贡区黄金开发区)金岭大道4号,5824,板楼,暂无信息,无,赣州昌泰资产管理有限公司,2栋,94户
东郊路87号,(章贡区老城区)东郊路87号,6684,板楼,0.6元/平米/月,暂无信息,赣州华利房地产开发有限公司,2栋,103户
澜郡,(瑞金市瑞金市)绵江北路澜郡,6729,塔板结合,1.5元/平米/月,赣州天保物业管理有限公司,赣州宝义置业有限公司,18栋,1227户
观澜苑,(龙南县龙南县)龙翔大道观澜苑,6322,塔板结合,暂无信息,暂无信息,暂无信息,24栋,835户
健康路15号支巷,(章贡区老城区)健康路15号,5945,板楼,0.5元/平米/月,暂无信息,赣州航城置业有限公司,2栋,88户
八一四大道5号,(章贡区老城区)八一四大道5号,6465,板楼/塔板结合/平房,0.5至1.7元/平米/月,暂无信息,赣州国强房地产开发有限公司,10栋,416户
法院宿舍楼,(章贡区老城区)大公路104号,6056,板楼/塔板结合,0.5至1.2元/平米/月,广东美的物业管理股份有限公司,赣州航城置业有限公司,3栋,61户
文清路14-30号,(章贡区老城区)文清路14-30号,5124,板楼/平房,0.5至0.6元/平米/月,小区委员会自管,赣州宝义置业有限公司,4栋,130户
峰景B区,(瑞金市瑞金市)绵江北路峰景B区,6459,未知类型,暂无信息,暂无信息,暂无信息,9栋,525户
文明大道74号巷,(章贡区老城区)文明大道74号巷,5789,平房,0.5元/平米/月,暂无信息,赣州市强盛房地产有限公司,2栋,110户
张家围路22号,(章贡区老城区)张家围路22号,6173,板楼,1元/平米/月,暂无信息,赣州昌泰资产管理有限公司,1栋,12户
文明大道75号,(章贡区老城区)文明大道75号,6044,板楼,1元/平米/月,暂无信息,中海地产,1栋,56户
文明大道138号巷,(章贡区老城区)文明大道138号巷,6406,平房,1元/平米/月,暂无信息,河南中中置业有限公司,1栋,90户
东桥路18号,(章贡区老城区)东桥路18号,5933,平房,暂无信息,暂无信息,华润置业集团,1栋,22户
文明大道95号,(章贡区老城区)文明大道95号,6075,塔楼,暂无信息,暂无信息,暂无信息,2栋,90户
文明大道97号,(章贡区老城区)文明大道97号,6065,平房,1元/平米/月,赣州市德威物业管理有限责任公司,赣州市宏康房地产开发有限公司,1栋,34户
文清路86号,(章贡区老城区)文清路86号,5557,塔楼,0.5元/平米/月,小区委员会自管,赣州宝义置业有限公司,1栋,105户
蓝天苑小区,(章贡区老城区)章江北大道86号,6051,板楼,1元/平米/月,小区委员会自管,厦门赣商投资有限公司,2栋,48户
鸿福家园松山苑二期,(信丰县信丰县)星村路鸿福家园松山苑二期,5948,板楼,1.5元/平米/月,暂无信息,赣州宝义置业有限公司,2栋,181户
赣江佳苑,(石城县石城县)清华大道赣江佳苑,6304,未知类型,暂无信息,暂无信息,暂无信息,12栋,320户
八一四大道3号,(章贡区老城区)八一四大道3号,6503,塔板结合,6元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,1栋,21户
解放路4,(章贡区老城区)解放路4号,6443,平房,0.5元/平米/月,江西燕兴物业管理有限公司,江西新城建设开发有限公司,2栋,77户
花生坪2号,(章贡区老城区)储运路花生坪2号,6288,塔板结合,1元/平米/月,暂无信息,江苏中江国际房地产有限公司,2栋,57户
黄屋坪路12号,(章贡区老城区)黄屋坪路12号,6157,塔楼,1元/平米/月,深圳市金地物业管理有限公司,金辉集团,1栋,6户
文清路69号支巷,(章贡区老城区)文清路69号支巷,6424,平房,1元/平米/月,暂无信息,赣州昌泰资产管理有限公司,1栋,32户
桃江御景B区,(信丰县信丰县)沿江南路桃江御景B区,当前网页找不到元素（价格）,塔板结合,1.2元/平米/月,暂无信息,赣州宝义置业有限公司,6栋,867户
文清路3号,(章贡区老城区)文清路3号,6821,塔板结合,1.5元/平米/月,暂无信息,赣州航城置业有限公司,1栋,28户
西郊路2号,(章贡区老城区)西郊路2号,6180,平房,30元/平米/月,赣州德威物业,赣州昌泰资产管理有限公司,2栋,84户
西津路17号支巷,(章贡区老城区)西津路17号支巷,5867,未知类型,暂无信息,暂无信息,暂无信息,1栋,102户
文清路61号,(章贡区老城区)文清路61号,5990,板楼,1元/平米/月,暂无信息,赣州鑫群置业有限公司,1栋,36户
健康路29号,(章贡区老城区)健康路29号,5846,未知类型,暂无信息,暂无信息,暂无信息,2栋,33户
绿洲新城,(赣县区赣县区)赣新大道127号,6490,塔楼/板楼,20元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,14栋,692户
铁树下2号,(章贡区黄金开发区)宋城路铁树下2号,6145,平房,0.6元/平米/月,暂无信息,赣州昌泰资产管理有限公司,2栋,44户
瑞鼎公馆,(瑞金市瑞金市)七彩大道瑞鼎公馆,6751,塔板结合,30元/平米/月,暂无信息,赣州昌泰资产管理有限公司,15栋,962户
文清路63号,(章贡区老城区)文清路63号,6071,塔板结合,1.2元/平米/月,暂无信息,赣州航城置业有限公司,1栋,14户
厚德路23号,(章贡区老城区)厚德路23号,6032,平房,暂无信息,暂无信息,暂无信息,1栋,72户
储运路40号,(章贡区老城区)储运路40号,5991,塔楼/板楼/平房,暂无信息,暂无信息,暂无信息,8栋,123户
红旗大道22号,(章贡区老城区)红旗大道22号,6743,塔板结合/平房,0.6元/平米/月,暂无信息,赣州鑫群置业有限公司,3栋,86户
大公路38号,(章贡区老城区)大公路38号,6505,平房,1元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,3栋,90户
康定路22号,(章贡区老城区)康定路22号,6369,平房,暂无信息,暂无信息,暂无信息,1栋,9户
青年路15号,(章贡区老城区)青年路15号,6190,板楼/塔板结合,1元/平米/月,赣州中航房地产开发有限公司,河南中中置业有限公司,3栋,135户
厚德路61号,(章贡区老城区)厚德路61号,6833,平房,1元/平米/月,暂无信息,山西中中房地产开发有限公司,1栋,32户
大公路97号,(章贡区老城区)大公路97号,6178,平房,1元/平米/月,暂无信息,石家庄燕兴房地产开发有限公司,1栋,28户
东阳山路31号巷,(章贡区老城区)东阳山路31号巷,6134,平房,0.5元/平米/月,彭基物业,赣州昌泰资产管理有限公司,3栋,72户
营角上路9号,(章贡区老城区)营角上路9号,6725,塔板结合,1元/平米/月,暂无信息,赣州昌泰资产管理有限公司,4栋,61户
博达小区,(章贡区老城区)八一四大道博达小区,6386,板楼,0.6元/平米/月,暂无信息,赣州宝义置业有限公司,4栋,168户
和平路29号,(章贡区老城区)和平路29号,5888,平房,暂无信息,暂无信息,赣州昌泰资产管理有限公司,2栋,57户
文明大道67号,(章贡区老城区)文明大道67号,6166,板楼,1.4元/平米/月,暂无信息,江西优乐汇实业有限公司,1栋,29户
西津路48号,(章贡区老城区)西津路48号,6761,塔楼,2.3元/平米/月,暂无信息,赣州航城置业有限公司,2栋,112户
文明大道106号,(章贡区老城区)文明大道106号,6589,未知类型,暂无信息,暂无信息,暂无信息,2栋,56户
罗家巷6号,(章贡区老城区)罗家巷6号,6454,平房,0.6元/平米/月,暂无信息,暂无信息,2栋,36户
马扎巷,(章贡区老城区)马扎巷,6440,板楼,0.9元/平米/月,暂无信息,宏康房地产开发有限公司,1栋,56户
储运路1号,(章贡区老城区)储运路1号,5960,塔楼,暂无信息,暂无信息,南昌联发置业有限公司,1栋,36户
姚府里17号,(章贡区老城区)健康路姚府里17号,5870,板楼/平房,1元/平米/月,暂无信息,赣州航城置业有限公司,2栋,41户
赣州铁路生活二区,(章贡区站北区)站东大道赣州铁路生活二区,6334,平房,1元/平米/月,暂无信息,赣州昌泰资产管理有限公司,8栋,277户
红旗大道58号,(章贡区老城区)红旗大道58号,5862,平房,暂无信息,暂无信息,暂无信息,1栋,24户
文明大道60-62号巷,(章贡区老城区)文明大道60-62号巷,5886,板楼/平房,0.5元/平米/月,暂无信息,无,2栋,55户
文明大道92号,(章贡区老城区)文明大道92号,6211,平房,1元/平米/月,中海宏洋物业管理有限公司,中海地产,3栋,66户
文清路14-30号,(章贡区老城区)文清路14-30号,5124,板楼/平房,0.5至0.6元/平米/月,小区委员会自管,赣州宝义置业有限公司,4栋,130户
黄屋坪路12号,(章贡区老城区)黄屋坪路12号,6157,塔楼,1元/平米/月,深圳市金地物业管理有限公司,金辉集团,1栋,6户
均井巷1号,(章贡区老城区)均井巷1号,6159,平房,暂无信息,暂无信息,暂无信息,1栋,63户
红旗大道42号,(章贡区老城区)红旗大道42号,6308,塔楼,暂无信息,暂无信息,无,2栋,32户
海通大厦,(章贡区站北区)五洲大道13号,6698,塔板结合,1至1.5元/平米/月,暂无信息,赣州昌泰资产管理有限公司,2栋,99户
土地庙2号,(章贡区老城区)土地庙2号,6036,板楼,暂无信息,暂无信息,河南中中置业有限公司,6栋,208户
回子地13号,(章贡区老城区)黄屋坪路回子地13号,当前网页找不到元素（价格）,塔楼,30元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,1栋,28户
环城路6号,(章贡区老城区)环城路6号,6359,板楼/平房,0.6元/平米/月,暂无信息,赣州航城置业有限公司,2栋,44户
福川大厦,(章贡区老城区)八一四大道56号,6055,板楼,10元/平米/月,暂无信息,赣州航城置业有限公司,2栋,60户
蓝田花园,(南康区南康区)芙蓉大道52-30号,6130,塔板结合,1元/平米/月,燕兴物业,赣州航城置业有限公司,7栋,386户
生佛坛前13号,(章贡区老城区)健康路生佛坛前13号,6290,平房,0.5元/平米/月,暂无信息,赣州蓝湾半岛房地产开发有限公司,3栋,82户
章贡路23号,(章贡区老城区)章贡路23号,5977,塔板结合,1元/平米/月,暂无信息,赣州昌泰资产管理有限公司,1栋,20户
人民巷33号,(章贡区老城区)人民巷33号,6672,未知类型,1.2元/平米/月,暂无信息,暂无信息,1栋,21户
人民巷35号,(章贡区老城区)人民巷35号,6824,平房,0.6元/平米/月,暂无信息,华润置业集团,1栋,30户
文明大道101-43号,(章贡区老城区)文明大道101-43号,6282,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
文清路53号,(章贡区老城区)文清路53号,6204,塔板结合/平房,1元/平米/月,赣州中航物业有限公司,中庚集团,7栋,134户
厚德路83号,(章贡区老城区)厚德路83号,5956,塔楼/板楼,20元/平米/月,暂无信息,南昌联发置业有限公司,4栋,70户
农业苑,(章贡区老城区)红旗大道21号,6378,板楼/平房,0.5元/平米/月,彩生活物业有限公司,山西中创大地投资有限公司,15栋,242户
黄屋坪路13号,(章贡区老城区)黄屋坪路13号,6676,塔板结合,暂无信息,暂无信息,暂无信息,6栋,102户
文明大道60-62号巷,(章贡区老城区)文明大道60-62号巷,5886,板楼/平房,0.5元/平米/月,暂无信息,无,2栋,55户
锦绣江南,(章贡区老城区)东郊路79号,6265,板楼,0.5至30元/平米/月,暂无信息,赣州昌泰资产管理有限公司,6栋,219户
黄屋坪路11号,(章贡区老城区)黄屋坪路11号,6602,板楼,2元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,1栋,48户
红旗大道52-1号,(章贡区老城区)红旗大道52-1号,6054,塔楼,1元/平米/月,暂无信息,博伦物业,2栋,50户
地区财政局青年路住宅区,(章贡区老城区)青年路22号,6106,板楼,0.5元/平米/月,暂无信息,碧桂园,5栋,114户
